    Ar 42  (n,2n   )  Ar 41   5.03182E-06+- 4.00000E+01          Ar 42  (n,g    )  Ar 43   1.26628E-02+- 8.93044E+02
    Ar 42  (n,p    )  Cl 42   5.68502E-10+- 5.00000E+01          Ar 42  (n,a    )  S  39   2.10518E-08+- 6.00000E+01
    K  39  (n,na   )  Cl 35   8.92453E-10+- 2.00000E+01          K  39  (n,np   )  Ar 38   2.36541E-04+- 1.00000E+02
    K  39  (n,g    )  K  40   1.79067E-01+- 2.21578E+01          K  39  (n,p    )  Ar 39   1.33697E-01+- 5.00000E+01
    K  39  (n,d    )  Ar 38   4.15914E-05+- 1.00000E+02          K  39  (n,a    )  Cl 36   6.41922E-03+- 1.88791E+01
    K  39  (n,pa   )  S  35   1.24245E-12+- 2.00000E+02          K  40  (n,2n   )  K  39   1.39923E-04+- 4.00000E+01
    K  40  (n,na   )  Cl 36   1.56732E-08+- 1.00000E+02          K  40  (n,np   )  Ar 39   1.49515E-05+- 1.00000E+02
    K  40  (n,g    )  K  41   2.49469E+00+- 2.29503E+01          K  40  (n,p    )  Ar 40   3.83135E-01+- 2.85273E+01
    K  40  (n,d    )  Ar 39   3.77027E-06+- 1.00000E+02          K  40  (n,t    )  Ar 38   4.40907E-07+- 6.00000E+01
    K  40  (n,a    )  Cl 37   6.73143E-02+- 2.12398E+01          K  40  (n,2a   )  P  33   3.27718E-12+- 2.00000E+02
    K  40  (n,pa   )  S  36   4.98539E-08+- 2.00000E+02          K  41  (n,na   )  Cl 37   1.16955E-06+- 1.00000E+02
    K  41  (n,np   )  Ar 40   5.46282E-06+- 1.00000E+02          K  41  (n,g    )  K  42   1.55873E-01+- 8.92507E+00
    K  41  (n,p    )  Ar 41   7.26697E-04+- 1.00000E+01          K  41  (n,d    )  Ar 40   3.28610E-06+- 1.00000E+02
    K  41  (n,a    )  Cl 38   1.30539E-04+- 6.08276E+01          K  41  (n,a    )  Cl 38m  2.85900E-05+- 6.08276E+01
    K  42  (n,2n   )  K  41   3.49949E-04+- 4.00000E+01          K  42  (n,g    )  K  43   1.26150E-01+- 8.32475E+02
    K  42  (n,p    )  Ar 42   1.52195E-03+- 5.00000E+01          K  42  (n,d    )  Ar 41   6.89494E-08+- 1.00000E+02
    K  42  (n,t    )  Ar 40   2.07398E-08+- 6.00000E+01          K  42  (n,a    )  Cl 39   7.91361E-05+- 6.00000E+01
    K  43  (n,2n   )  K  42   2.48046E-07+- 4.00000E+01          K  43  (n,g    )  K  44   1.03463E-01+- 8.42480E+02
